City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Mandan,US,46.8267,-100.8896,34.03,65,0,12.66,clear sky
348,Baykit,RU,61.67,96.37,0.07,100,100,0.81,overcast clouds
349,Husavik,IS,66.0449,-17.3389,26.51,74,19,20.15,few clouds
350,Fairbanks,US,64.8378,-147.7164,-13.99,71,0,0.0,clear sky
351,Deputatskiy,RU,69.3,139.9,-18.11,90,99,2.15,overcast clouds
352,Jacareacanga,BR,-6.2222,-57.7528,76.78,93,100,4.03,overcast clouds
353,Shache,CN,38.4167,77.2406,29.7,38,73,4.72,broken clouds
354,Independenta,RO,45.4833,27.75,33.71,75,53,2.21,broken clouds
355,Yar-Sale,RU,66.8333,70.8333,-4.59,96,99,7.63,overcast clouds
356,Orissaare,EE,58.5592,23.0826,32.95,98,100,26.6,light snow
357,Kambileyevskoye,RU,43.0786,44.7522,25.12,92,40,6.71,scattered clouds
358,Acarau,BR,-2.8856,-40.12,82.99,63,100,9.37,overcast clouds
359,Matara,LK,5.9485,80.5353,77.56,87,86,5.06,overcast clouds
360,Virginia Beach,US,36.8529,-75.978,30.42,78,100,4.0,overcast clouds
361,Tomatlan,MX,19.9333,-105.25,83.55,37,0,3.85,clear sky
362,Palermo,IT,37.8167,13.5833,47.5,60,8,20.29,clear sky
363,Weinan,CN,34.5036,109.5089,35.29,78,27,2.3,scattered clouds
364,Coihaique,CL,-45.5752,-72.0662,68.61,32,40,10.36,scattered clouds
365,Caledon,ZA,-34.23,19.4265,79.16,51,0,14.34,clear sky
366,Port Hardy,CA,50.6996,-127.4199,46.76,81,100,16.11,overcast clouds
367,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,-9.33,98,100,2.64,overcast clouds
368,Ingham,US,42.6,-84.3833,18.84,70,100,5.75,overcast clouds
369,Vuktyl,RU,63.8567,57.3094,10.22,93,100,9.4,overcast clouds
370,Halifax,CA,44.6453,-63.5724,31.21,97,100,8.99,overcast clouds
371,Glens Falls,US,43.3095,-73.644,15.87,67,100,1.99,overcast clouds
372,Sechura,PE,-5.5569,-80.8222,80.87,57,66,7.99,broken clouds
373,Paracuru,BR,-3.41,-39.0306,84.22,68,88,8.1,overcast clouds
374,Acapulco,MX,16.8634,-99.8901,84.54,51,0,3.74,clear sky
375,Oranjemund,NA,-28.55,16.4333,68.0,77,13,12.95,few clouds
376,Ak-Dovurak,RU,51.1833,90.6,-18.35,94,84,1.1,broken clouds
377,Maniitsoq,GL,65.4167,-52.9,10.06,75,100,27.63,overcast clouds
378,Broken Hill,AU,-31.95,141.4333,76.71,50,38,9.22,scattered clouds
379,Beni Mazar,EG,28.4962,30.8029,54.97,43,8,6.49,clear sky
380,Jiexiu,CN,37.0244,111.9125,26.96,74,5,2.62,clear sky
381,College,US,64.8569,-147.8028,-14.01,67,0,0.0,clear sky
382,Lata,PT,40.1629,-8.3327,65.8,39,0,5.3,clear sky
383,Sakakah,SA,29.9697,40.2064,54.97,42,0,10.04,clear sky
384,Kaiserslautern,DE,49.45,7.75,45.82,50,100,3.0,overcast clouds
385,Maninihon,PH,9.37,122.84,77.31,87,34,2.39,scattered clouds
386,Lesnyye Polyany,RU,55.9667,37.8667,25.12,98,93,1.7,overcast clouds
387,Camopi,GF,3.1655,-52.3158,79.34,83,47,3.91,scattered clouds
388,Orodara,BF,10.9492,-4.9342,89.98,10,39,8.68,scattered clouds
389,Plettenberg Bay,ZA,-34.0527,23.3716,67.19,78,0,11.14,clear sky
390,Vestmanna,FO,62.1564,-7.1664,34.72,60,75,34.52,broken clouds
391,Yueyang,CN,29.3333,113.0919,35.94,92,98,4.54,overcast clouds
392,Kahului,US,20.8947,-156.47,68.97,73,30,9.4,scattered clouds
393,Dublin,US,37.7021,-121.9358,54.54,76,99,2.71,overcast clouds
394,Padang,ID,-0.9492,100.3543,77.88,88,84,1.9,broken clouds
395,Waipawa,NZ,-41.4122,175.5153,61.45,87,11,5.77,few clouds
396,Groa,NO,62.65,8.7167,33.89,97,100,13.35,light snow
397,Hami,CN,42.8,93.45,21.83,49,4,7.43,clear sky
398,Nenjiang,CN,49.1833,125.2167,-10.01,93,78,3.51,broken clouds
399,Uyar,RU,55.81,94.3153,-10.07,100,44,3.85,scattered clouds
400,Cabedelo,BR,-6.9811,-34.8339,84.87,66,77,7.34,broken clouds
401,Zaysan,KZ,47.4667,84.8667,-1.25,78,98,3.42,overcast clouds
402,Port Lincoln,AU,-34.7333,135.8667,64.54,86,24,13.51,few clouds
403,Broome,US,42.2506,-75.833,12.22,57,100,1.99,overcast clouds
404,Leningradskiy,RU,69.3833,178.4167,-2.16,84,95,0.96,overcast clouds
405,Kawalu,ID,-7.3817,108.2082,73.04,96,99,0.87,overcast clouds
406,Raga,SS,8.4596,25.678,75.09,17,37,5.01,scattered clouds
407,Alofi,NU,-19.0595,-169.9187,71.49,100,75,1.14,broken clouds
408,Turukhansk,RU,65.8167,87.9833,1.94,95,100,10.4,overcast clouds
409,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,82.04,63,100,12.84,overcast clouds
410,Ouallam,NE,14.3188,2.0866,85.53,10,13,14.2,few clouds
411,Dobele,LV,56.625,23.2786,31.55,97,100,21.9,light snow
412,Beringovskiy,RU,63.05,179.3167,-11.18,100,98,5.14,overcast clouds
413,Kulhudhuffushi,MV,6.6221,73.07,81.77,76,42,16.98,scattered clouds
414,Redmond,US,47.674,-122.1215,42.06,79,88,1.99,overcast clouds
415,Pimentel,PE,-6.8367,-79.9342,74.16,72,97,10.92,overcast clouds
416,Homer,US,59.6425,-151.5483,30.07,88,61,6.87,broken clouds
417,Krasnoselkup,RU,65.7,82.4667,-7.62,99,98,7.56,overcast clouds
418,Pangai,TO,-19.8,-174.35,82.17,75,76,14.29,light rain
419,Red Bluff,US,40.1785,-122.2358,49.57,61,0,6.91,clear sky
420,Nishihara,JP,26.1842,127.7558,62.65,97,100,6.91,overcast clouds
421,Shihezi,CN,44.3,86.0333,-0.74,95,75,3.71,broken clouds
422,Olafsvik,IS,64.8945,-23.7142,37.9,67,99,29.24,light rain
423,Ternate,ID,0.8,127.4,79.54,82,97,5.12,overcast clouds
424,Houma,US,29.5958,-90.7195,46.99,34,0,5.99,clear sky
425,Severo-Kurilsk,RU,50.6789,156.125,23.29,74,97,19.15,light snow
426,Micheweni,TZ,-4.9667,39.8333,80.08,76,40,13.11,scattered clouds
427,Tessalit,ML,20.1986,1.0114,80.55,8,82,12.66,broken clouds
428,Batticaloa,LK,7.7102,81.6924,78.94,79,33,4.63,scattered clouds
429,Miranda,CO,3.2499,-76.2281,77.13,68,50,5.55,scattered clouds
430,Sembe,CG,1.6481,14.5806,87.42,23,96,2.39,overcast clouds
431,Gornozavodsk,RU,58.3758,58.3211,2.89,98,100,3.67,overcast clouds
432,Middle Island,US,40.8843,-72.9373,21.25,88,100,11.99,snow
433,Mamallapuram,IN,12.6264,80.1722,80.06,76,55,12.28,broken clouds
434,Vila,PT,42.0304,-8.1588,50.88,58,0,3.4,clear sky
435,Slave Lake,CA,55.2834,-114.769,26.49,90,51,2.59,broken clouds
436,Sjenica,RS,43.2731,19.9994,9.52,95,46,1.36,scattered clouds
437,Yerbogachen,RU,61.2767,108.0108,-22.11,100,84,3.69,broken clouds
438,Tahoua,NE,14.8888,5.2692,80.55,9,1,14.45,clear sky
439,Pomabamba,PE,-8.8333,-77.4667,59.67,57,100,4.14,overcast clouds
440,Pandan,PH,14.0453,124.1694,77.09,90,27,6.17,scattered clouds
441,Burnie,AU,-41.0667,145.9167,61.95,98,92,7.99,overcast clouds
442,Ulaanbaatar,MN,47.9077,106.8832,-12.87,70,0,6.71,clear sky
443,Yetkul,RU,54.8221,61.588,-0.02,96,100,2.66,overcast clouds
444,Hovd,MN,48.0056,91.6419,-11.81,72,7,3.29,clear sky
445,Yaan,NG,7.3833,8.5667,91.67,11,96,9.91,overcast clouds
446,Griffith,US,41.5284,-87.4237,20.08,60,75,3.0,broken clouds
447,Naldurg,IN,17.8167,76.3,68.67,20,3,10.6,clear sky
448,Codrington,AU,-38.2667,141.9667,62.53,88,96,7.83,overcast clouds
449,Ambulu,ID,-8.345,113.6058,77.67,89,100,1.48,overcast clouds
450,Barcelos,PT,41.5388,-8.6151,66.34,52,0,2.3,clear sky
451,Dicabisagan,PH,17.0818,122.4157,76.51,89,8,3.58,clear sky
452,Tabou,CI,4.423,-7.3528,84.09,70,92,9.95,overcast clouds
453,Dzerzhinskoye,RU,56.8344,95.2283,-11.18,100,78,1.59,broken clouds
454,Batemans Bay,AU,-35.7167,150.1833,75.2,96,100,2.3,light rain
455,Brekstad,NO,63.687,9.6654,37.49,87,75,20.71,broken clouds
456,Dargaville,NZ,-35.9333,173.8833,55.94,94,84,3.58,broken clouds
457,Kazachinskoye,RU,57.6953,93.2761,2.21,98,98,2.33,light snow
458,Nueva Loja,EC,0.0847,-76.8828,86.4,52,100,3.65,overcast clouds
459,Arkhara,RU,49.4212,130.0842,-29.67,100,47,2.95,scattered clouds
460,Pathein,MM,16.7833,94.7333,65.5,71,10,7.58,clear sky
461,Banda Aceh,ID,5.5577,95.3222,78.89,84,12,8.19,few clouds
462,Ivanivka,UA,46.7208,34.553,31.86,81,100,10.92,overcast clouds
463,Puerto Narino,CO,-3.7703,-70.3831,89.94,47,93,4.25,light rain
464,Kortkeros,RU,61.8106,51.5806,14.18,94,98,7.94,overcast clouds
465,Parakan,ID,-6.4191,106.0081,75.78,92,99,1.74,overcast clouds
466,Qasigiannguit,GL,68.8193,-51.1922,12.45,76,89,15.1,overcast clouds
467,Quatre Cocos,MU,-20.2078,57.7625,80.71,82,37,14.81,light rain
468,Mendi,PG,-6.1761,143.6513,53.15,95,94,2.66,overcast clouds
469,Puerto Cabezas,NI,14.0351,-83.3888,82.74,57,5,11.97,clear sky
470,Fare,PF,-16.7,-151.0167,80.42,74,5,12.62,clear sky
471,Aubenas,FR,44.6201,4.3899,43.77,77,35,6.38,scattered clouds
472,Makakilo City,US,21.3469,-158.0858,72.68,81,75,0.0,broken clouds
473,Illapel,CL,-31.6308,-71.1653,78.39,46,2,9.15,clear sky
474,Antofagasta,CL,-23.65,-70.4,72.21,59,49,9.33,scattered clouds
475,Lufilufi,WS,-13.8745,-171.5986,82.62,67,44,17.29,light rain
476,Igrim,RU,63.1906,64.4162,-2.92,97,93,5.39,overcast clouds
477,Bambanglipuro,ID,-7.95,110.2833,76.73,90,100,3.65,light rain
478,Saint-Marc,HT,19.1082,-72.6938,80.26,67,32,8.81,scattered clouds
479,Tucuman,AR,-26.8241,-65.2226,81.9,53,23,6.55,few clouds
480,Polovinnoye,RU,54.7914,65.9864,7.9,92,100,5.17,overcast clouds
481,Wau,SS,7.7029,27.9953,79.03,16,0,5.23,clear sky
482,Evensk,RU,61.95,159.2333,21.94,85,100,18.84,snow
483,Iqaluit,CA,63.7506,-68.5145,-11.31,76,100,11.01,overcast clouds
484,Storsteinnes,NO,69.2408,19.2344,21.85,83,100,6.85,overcast clouds
485,Miles City,US,46.4083,-105.8406,40.51,51,0,5.75,clear sky
486,Ust-Kuyga,RU,70.0167,135.6,-35.37,100,100,4.9,overcast clouds
487,Nakamura,JP,32.9833,132.9333,38.46,74,100,4.65,overcast clouds
488,Cajamarca,PE,-7.1638,-78.5003,64.35,54,26,8.7,scattered clouds
489,Beloha,MG,-25.1667,45.05,75.07,75,1,11.92,clear sky
490,Kholmogory,RU,64.2229,41.656,17.71,100,91,4.27,overcast clouds
491,Tarakan,ID,3.3,117.6333,76.5,94,20,2.3,few clouds
492,Nizhniy Ingash,RU,56.2,96.53,-9.9,100,79,2.35,broken clouds
493,Victor Harbor,AU,-35.5667,138.6167,71.8,83,3,11.59,clear sky
494,Bachaquero,VE,9.9694,-71.1494,85.21,58,22,7.31,few clouds
495,Lourdes,FR,43.1,-0.05,42.28,81,0,2.3,clear sky
496,Tocopilla,CL,-22.092,-70.1979,71.13,69,4,5.59,clear sky
497,Gedinne,BE,49.9804,4.9367,47.34,90,100,13.2,overcast clouds
498,Kosh-Agach,RU,50.0,88.6667,-23.15,78,19,3.04,few clouds
499,Half Moon Bay,US,37.4636,-122.4286,55.62,71,93,5.1,overcast clouds
500,Souillac,MU,-20.5167,57.5167,80.98,83,40,11.5,light rain
501,Tuatapere,NZ,-46.1333,167.6833,58.68,80,100,4.81,moderate rain
502,Parambu,BR,-6.2111,-40.6944,78.73,65,100,6.6,overcast clouds
503,Shingu,JP,33.7333,135.9833,38.35,77,88,6.29,overcast clouds
504,Oktyabrskiy,RU,54.4815,53.471,7.97,94,98,4.27,overcast clouds
505,Naryan-Mar,RU,67.6713,53.087,9.48,93,99,12.97,overcast clouds
506,Alice,US,27.7523,-98.0697,60.55,31,61,4.65,broken clouds
507,Arak,IR,34.0917,49.6892,29.26,57,0,5.1,clear sky
508,Khushab,PK,32.2967,72.3525,53.87,34,0,2.42,clear sky
509,Baon,PH,6.7956,126.0878,78.21,84,50,3.89,scattered clouds
510,Kurumkan,RU,54.3,110.3,-15.43,92,42,3.89,scattered clouds
511,Nova Borova,UA,50.693,28.6345,23.47,92,100,10.47,overcast clouds
512,Bendigo,AU,-36.7667,144.2833,63.86,73,0,1.99,clear sky
513,Aklavik,CA,68.2191,-135.0107,-18.83,86,73,8.7,broken clouds
514,Villa Sandino,NI,12.0483,-84.9936,82.09,49,38,17.52,scattered clouds
515,Cuenca,EC,-2.8833,-78.9833,66.22,63,100,2.24,light rain
516,Bambous Virieux,MU,-20.3428,57.7575,80.85,83,40,11.5,light rain
517,Antanifotsy,MG,-19.65,47.3167,60.15,94,46,3.42,light rain
518,Hobyo,SO,5.3505,48.5268,77.32,73,8,21.25,clear sky
519,Damghan,IR,36.1683,54.348,37.38,51,1,4.03,clear sky
520,Loukisia,GR,38.4833,23.45,45.68,93,100,0.4,overcast clouds
521,Finspang,SE,58.7058,15.7674,45.12,90,100,17.25,moderate rain
522,Nizhniy Kuranakh,RU,58.8353,125.4869,-9.89,99,100,4.5,overcast clouds
523,Metro,ID,-5.1131,105.3067,76.17,87,100,3.49,overcast clouds
524,Tsumeb,NA,-19.2333,17.7167,81.39,47,100,13.2,overcast clouds
525,Basco,PH,20.4487,121.9702,74.25,85,93,30.85,overcast clouds
526,Jefferson City,US,38.5767,-92.1735,42.78,40,0,11.99,clear sky
527,Tairua,NZ,-37.0167,175.85,63.09,85,42,1.9,scattered clouds
528,Khash,IR,28.2211,61.2158,52.84,48,6,6.22,clear sky
529,Darlowo,PL,54.421,16.4107,46.94,89,100,34.81,overcast clouds
530,Una,IN,20.8167,71.0333,66.85,45,0,6.2,clear sky
531,Swan Hill,AU,-35.3378,143.5544,67.59,73,5,8.61,clear sky
532,Vence,FR,43.7216,7.1123,51.82,79,20,11.5,few clouds
533,Carlsbad,US,33.1581,-117.3506,66.18,31,0,0.0,clear sky
534,Eyl,SO,7.9803,49.8164,75.81,68,100,22.24,overcast clouds
535,George Town,MY,5.4112,100.3354,84.15,79,20,3.0,few clouds
536,Bar,UA,49.0772,27.6826,19.98,95,96,6.78,overcast clouds
537,Mahibadhoo,MV,3.7833,72.9667,82.08,67,46,10.6,scattered clouds
538,Kenora,CA,49.8167,-94.4337,12.18,84,100,5.99,overcast clouds
539,Birao,CF,10.2849,22.7882,76.59,13,32,6.42,scattered clouds
540,Ndola,ZM,-12.9587,28.6366,67.03,91,100,0.65,overcast clouds
541,Marica,BR,-22.9194,-42.8186,90.27,78,99,10.18,overcast clouds
542,Dwarka,IN,22.2394,68.9678,69.64,51,2,9.78,clear sky
543,Prince Rupert,CA,54.3161,-130.3201,41.09,87,100,24.16,light rain
544,Saldanha,ZA,-33.0117,17.9442,67.59,77,0,24.72,clear sky
545,Lysyanka,UA,49.2523,30.8295,26.71,86,100,9.95,overcast clouds
546,Bongandanga,CD,1.5,21.05,83.26,26,62,2.1,broken clouds
547,Vallenar,CL,-28.5708,-70.7581,81.27,33,0,10.54,clear sky
548,Zapolyarnyy,RU,69.4154,30.8136,9.68,100,98,1.74,overcast clouds
549,Hibbing,US,47.4272,-92.9377,17.1,79,100,6.91,overcast clouds
550,Portland,US,45.5234,-122.6762,41.38,76,0,1.99,clear sky
551,Bath,GB,51.3779,-2.3591,51.96,86,64,13.2,broken clouds
552,Cognac,FR,45.5,-0.25,42.4,87,100,1.14,overcast clouds
553,Bandarbeyla,SO,9.4942,50.8122,76.62,69,81,22.24,broken clouds
554,Wuda,CN,39.4994,106.7117,23.86,40,58,2.59,broken clouds
555,Buraydah,SA,26.326,43.975,57.09,30,1,20.33,clear sky
556,Yinchuan,CN,38.4681,106.2731,26.94,49,15,4.45,few clouds
557,Noyabrsk,RU,63.1994,75.4507,-11.61,99,71,8.93,broken clouds
558,Faya,SA,18.3851,42.4509,54.12,73,7,6.29,clear sky
559,Lompoc,US,34.6391,-120.4579,65.12,53,0,8.05,clear sky
560,Rio Grande,BR,-32.035,-52.0986,78.94,49,38,14.16,scattered clouds
561,Ajdabiya,LY,30.7554,20.2263,55.92,62,17,22.28,few clouds
562,Concordia,AR,-31.393,-58.0209,82.47,51,20,15.99,few clouds
563,Batagay-Alyta,RU,67.8006,130.4114,-18.54,94,89,5.39,overcast clouds
564,San Javier,ES,37.8063,-0.8374,58.71,56,0,2.3,clear sky
565,Xining,CN,36.6167,101.7667,13.14,54,0,2.04,clear sky
566,Zeya,RU,53.75,127.2667,-2.96,87,100,4.56,overcast clouds
567,Pokhara,NP,28.2333,83.9833,49.75,78,88,0.58,overcast clouds
568,Jiuquan,CN,39.7432,98.5174,17.8,56,1,4.92,clear sky
569,Aquiraz,BR,-3.9014,-38.3911,84.29,60,80,9.08,broken clouds
570,Qui Nhon,VN,13.7667,109.2333,72.52,87,76,4.76,broken clouds
571,Itacoatiara,BR,-3.1431,-58.4442,77.81,93,99,4.14,overcast clouds
572,Altay,CN,47.8667,88.1167,2.21,52,11,7.36,few clouds
573,San Vicente,AR,-26.6167,-54.1333,73.56,65,94,5.73,overcast clouds
574,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,19.53,87,100,11.07,overcast clouds
575,Chapais,CA,49.7834,-74.8492,-1.73,81,26,4.18,scattered clouds
576,Debar,MK,41.525,20.5275,33.22,87,20,6.55,few clouds
577,San Antonio,US,29.4241,-98.4936,61.39,31,0,3.0,clear sky
578,Korla,CN,41.7597,86.1469,23.92,58,77,5.3,broken clouds
579,Guozhen,CN,34.3659,107.359,29.16,89,8,1.01,clear sky
580,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,73,20,5.01,few clouds
581,Opuwo,NA,-18.0607,13.84,82.49,20,64,19.66,broken clouds
582,Peterhead,GB,57.5058,-1.7981,42.71,68,10,42.46,clear sky
583,Mecca,SA,21.4267,39.8261,68.49,56,38,11.83,scattered clouds
584,Bara,NG,10.3744,10.7288,81.82,15,86,10.04,overcast clouds
585,Tayoltita,MX,24.0833,-105.9333,76.75,28,0,2.44,clear sky
586,Reftinskiy,RU,57.0901,61.6769,1.8,100,100,2.37,overcast clouds
587,Omutninsk,RU,58.67,52.1932,14.23,94,99,6.91,overcast clouds
588,Mehamn,NO,71.0357,27.8492,28.2,93,100,7.14,snow
589,Dagohoy,PH,9.8927,124.2727,74.55,91,77,1.61,broken clouds
590,Abu Dhabi,AE,24.4667,54.3667,68.11,74,0,5.75,clear sky
591,Axim,GH,4.8699,-2.2405,84.97,63,80,12.28,broken clouds
592,Cavalcante,BR,-13.7975,-47.4583,78.98,66,92,5.48,overcast clouds
593,Verkhoyansk,RU,67.5447,133.385,-32.91,100,100,1.79,overcast clouds
594,Sioux Lookout,CA,50.1001,-91.917,1.47,85,100,4.61,overcast clouds
595,Antsohihy,MG,-14.8796,47.9875,76.57,82,83,3.89,broken clouds
596,Ambon,ID,-3.6954,128.1814,78.94,89,40,4.61,scattered clouds
597,Imbituba,BR,-28.24,-48.6703,75.09,71,100,7.72,overcast clouds
598,Kemi,FI,65.8596,24.8228,20.97,93,100,9.22,overcast clouds
599,Siniscola,IT,40.5719,9.6922,51.35,53,0,2.33,clear sky
600,Merauke,ID,-8.4667,140.3333,80.04,83,100,10.78,overcast clouds
601,Hailar,CN,49.2,119.7,-18.29,98,18,5.14,few clouds
602,Chanika,TZ,-5.4167,38.0167,69.64,97,99,6.62,heavy intensity rain
603,Conakry,GN,9.538,-13.6773,92.35,65,6,15.77,clear sky
604,Krasnogvardeyets,RU,52.6804,52.3635,5.36,97,97,4.74,overcast clouds
605,Concepcion Del Oro,MX,24.6333,-101.4167,46.27,73,100,5.75,overcast clouds
606,Ouahigouya,BF,13.5828,-2.4216,89.74,9,17,14.09,few clouds
607,Tyup,KG,42.7276,78.3648,18.32,84,88,5.21,overcast clouds
608,Ergani,TR,38.2653,39.7621,29.12,92,100,4.9,overcast clouds
609,Nome,US,64.5011,-165.4064,0.1,59,0,0.0,clear sky
610,Ofaqim,IL,31.3141,34.6203,51.75,71,8,3.67,clear sky
611,Jumla,NP,29.2747,82.1838,34.16,53,0,4.45,clear sky
612,Praia,CV,14.9215,-23.5087,73.94,56,75,19.57,broken clouds
613,Moussoro,TD,13.6408,16.4901,73.74,9,11,12.39,few clouds
614,Salalah,OM,17.0151,54.0924,75.29,69,0,3.44,clear sky
615,Nevelsk,RU,46.6733,141.8633,2.41,81,49,5.97,scattered clouds
616,Eenhana,NA,-17.4667,16.3333,67.37,85,97,8.93,moderate rain
617,Berlevag,NO,70.8578,29.0864,23.74,80,100,10.54,overcast clouds
618,Sena Madureira,BR,-9.0656,-68.6569,76.17,95,100,2.39,overcast clouds
619,Genhe,CN,50.7833,121.5167,-16.06,99,19,1.83,few clouds
620,Bajos De Haina,DO,18.4154,-70.0332,85.93,67,20,0.0,few clouds
621,Zyryanskoye,RU,56.8306,86.6258,-6.68,100,84,3.91,broken clouds
622,Lerwick,GB,60.1545,-1.1494,41.0,76,69,48.61,broken clouds
623,Belaya Gora,RU,68.5333,146.4167,-12.5,98,100,1.86,overcast clouds
624,Oistins,BB,13.0667,-59.5333,84.29,58,40,20.71,scattered clouds
625,Verkhnevilyuysk,RU,63.4453,120.3167,-12.96,98,97,6.11,overcast clouds
626,Pascagoula,US,30.3658,-88.5561,43.03,30,0,9.22,clear sky
627,Margate,GB,51.3813,1.3862,55.26,72,66,8.99,broken clouds
628,Marfino,RU,55.7028,37.3822,25.05,85,75,6.71,light shower snow
629,Sabang,ID,5.8933,95.3214,82.4,72,11,9.62,few clouds
630,Shimanovsk,RU,52.0,127.7,-5.39,93,15,6.71,few clouds
631,Cacheu,GW,12.2706,-16.1658,98.24,11,48,9.37,scattered clouds
632,Port Hawkesbury,CA,45.6169,-61.3485,32.68,98,100,15.01,snow
633,Teruel,ES,40.6667,-0.6667,51.76,31,0,2.77,clear sky
634,Fairview,US,40.8126,-73.999,19.58,87,100,10.36,light snow
635,Palmer,US,42.1584,-72.3287,19.15,79,100,4.0,light snow
636,General Pico,AR,-35.6566,-63.7568,86.88,35,17,12.33,few clouds
637,Liverpool,GB,53.4106,-2.9779,48.74,76,20,14.0,few clouds
638,Champerico,GT,14.3,-91.9167,88.29,61,0,5.32,clear sky
639,Chestermere,CA,51.0334,-113.8187,29.61,66,78,5.32,broken clouds
640,Port Moresby,PG,-9.4431,147.1797,76.89,84,100,5.1,overcast clouds
641,Tecoanapa,MX,16.5167,-98.75,85.69,51,62,4.07,broken clouds
642,Sisimiut,GL,66.9395,-53.6735,9.81,86,100,28.81,snow
643,Shimoda,JP,34.6667,138.95,40.1,68,40,8.32,scattered clouds
644,Varhaug,NO,58.6147,5.6457,40.89,79,99,43.02,light rain
645,Miri,MY,4.4148,114.0089,77.27,85,95,1.59,overcast clouds
646,Aurillac,FR,44.9167,2.45,47.28,67,0,5.75,clear sky
647,Poum,NC,-20.2333,164.0167,80.8,80,28,11.48,scattered clouds
648,Chardara,KZ,41.2547,67.9692,40.8,65,80,7.34,broken clouds
649,Wanning,CN,18.8003,110.3967,66.6,87,79,11.68,broken clouds
650,Zlotow,PL,53.3635,17.0408,40.44,91,100,23.82,overcast clouds
651,Whyalla,AU,-33.0333,137.5833,72.95,71,9,17.25,clear sky
652,Taos,US,36.4072,-105.5731,46.22,53,0,3.24,clear sky
653,Carahue,CL,-38.7,-73.1667,62.8,37,1,8.52,clear sky
654,Vila Do Maio,CV,15.1333,-23.2167,74.19,70,100,15.48,overcast clouds
655,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,90.64,49,82,3.02,broken clouds
656,Bitung,ID,1.4451,125.1824,77.85,85,41,6.24,scattered clouds
657,Alice Springs,AU,-23.7,133.8833,74.75,94,75,13.8,light rain
658,Balaipungut,ID,1.05,101.2833,75.76,83,79,2.3,broken clouds
659,Washougal,US,45.5826,-122.3534,42.22,70,0,21.85,clear sky
660,Necochea,AR,-38.5473,-58.7368,89.04,35,0,10.13,clear sky
661,Lewiston,US,44.1003,-70.2148,14.81,88,100,19.57,heavy snow
662,Avanigadda,IN,16.0215,80.9181,68.36,84,0,4.29,clear sky
663,Asifabad,IN,19.3667,79.2833,64.04,30,0,3.36,clear sky
664,Nyurba,RU,63.2842,118.3319,-19.62,99,20,5.14,few clouds
665,Isabela,PH,6.7085,121.9711,78.24,84,44,5.32,scattered clouds
666,Cozumel,MX,20.5083,-86.9458,73.94,72,75,5.99,broken clouds
667,Japura,ID,-0.3167,102.35,77.94,83,100,2.37,overcast clouds
668,Byron Bay,AU,-28.65,153.6167,70.88,87,66,7.38,broken clouds
669,Asfi,MA,32.2994,-9.2372,67.06,60,25,11.79,scattered clouds
670,Novaya Igirma,RU,57.1334,103.9112,-10.75,100,96,0.29,overcast clouds
671,Roebourne,AU,-20.7833,117.1333,84.43,60,70,14.9,broken clouds
672,Mirnyy,RU,62.5353,113.9611,-18.51,98,21,5.14,few clouds
673,Sao Felix Do Xingu,BR,-6.6447,-51.995,78.12,87,100,3.6,overcast clouds
674,Mocuba,MZ,-16.8392,36.9856,75.24,88,9,6.22,clear sky
675,Yamada,JP,39.4667,141.95,27.41,58,9,6.02,clear sky
676,Laurencekirk,GB,56.8334,-2.4654,43.68,61,17,24.16,few clouds
677,Plymouth,US,41.8334,-70.8328,25.83,93,100,17.27,fog
678,Los Aquijes,PE,-14.0967,-75.6908,70.21,42,32,6.55,scattered clouds
679,Plonsk,PL,52.6235,20.3755,36.0,97,100,21.45,snow
680,Bemidji,US,47.4736,-94.8803,22.14,74,40,5.75,scattered clouds
681,Marquette,US,46.5333,-87.6335,14.68,62,85,5.5,overcast clouds
682,Itoman,JP,26.1247,127.6694,63.37,96,100,16.11,light rain
683,La Ronge,CA,55.1001,-105.2842,8.82,72,75,6.91,broken clouds
684,Cartagena Del Chaira,CO,1.3349,-74.8429,93.56,31,90,5.19,overcast clouds
685,Feuchtwangen,DE,49.1667,10.3333,42.22,91,100,14.0,overcast clouds
686,Fort Smith,US,35.3859,-94.3986,45.43,51,0,3.44,clear sky
687,Pochutla,MX,15.7432,-96.4661,86.83,44,1,5.93,clear sky
688,Hofn,IS,64.2539,-15.2082,30.9,48,2,5.19,clear sky
689,Flinders,AU,-34.5833,150.8552,75.2,84,100,5.99,overcast clouds
690,Okakarara,NA,-20.5833,17.4333,81.66,44,100,6.22,overcast clouds
691,Pacifica,US,37.6138,-122.4869,55.44,75,75,1.01,broken clouds
692,Patiya,BD,22.2931,91.9762,52.25,72,0,3.62,clear sky
693,Arnes,NO,60.1211,11.4663,46.24,86,94,9.24,light rain
694,Nago,JP,26.5881,127.9761,63.45,83,100,12.48,light rain
695,Khasan,RU,42.4308,130.6434,17.92,52,4,15.23,clear sky
696,Aripuana,BR,-9.1667,-60.6333,73.08,99,100,4.25,overcast clouds
